                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0x7f496e259010, 2000000 allocated for zone
Using /home/blurry/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/blurry/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/blurry/trajectory_doom/misc/OriginalWADs/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-10 12:00:46 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-10 12:14:15	 28331	 -122	68	32	 1.76	 5	-1 	0
2025-11-10 12:14:16	 28366	 75	82	48	 17.58	 1	0 	0
2025-11-10 12:14:17	 28401	 198	118	24	 17.58	 8	2 	0
2025-11-10 12:14:18	 28436	 355	187	24	 54.49	 4	3 	0
2025-11-10 12:14:19	 28471	 461	311	24	 63.28	 2	3 	0
2025-11-10 12:14:20	 28506	 531	452	24	 66.80	 2	5 	0
2025-11-10 12:14:21	 28541	 554	504	24	 66.80	 0	0 	0
2025-11-10 12:19:46	 39916	 612	618	24	 29.88	 4	5 	0
2025-11-10 12:19:47	 39951	 650	668	24	 217.62	 -5	-4 	0
2025-11-10 12:19:48	 39986	 536	579	24	 0.00	 -1	-1 	0
2025-11-10 12:19:49	 40021	 750	640	24	 328.36	 1	0 	0
2025-11-10 12:19:50	 40056	 561	561	24	 231.68	 -15	-8 	0
2025-11-10 12:19:51	 40091	 450	240	24	 254.53	 -3	-16 	0
2025-11-10 12:19:52	 40126	 180	39	24	 145.55	 -12	6 	0
2025-11-10 12:19:53	 40161	 -5	152	48	 94.57	 -1	0 	0
2025-11-10 12:19:55	 40234	 -9	189	48	 85.78	 0	5 	0
2025-11-10 12:19:56	 40269	 1	332	48	 85.78	 0	0 	0
2025-11-10 12:19:57	 40304	 -1	295	48	 85.78	 -1	-6 	0
2025-11-10 12:19:58	 40339	 -19	56	40	 85.78	 -1	-6 	0
2025-11-10 12:19:59	 40374	 -27	-62	24	 84.02	 -1	-1 	0
2025-11-10 12:20:00	 40413	 50	-108	24	 331.52	 10	-6 	0
2025-11-10 12:20:01	 40448	 111	-179	24	 241.88	 0	-1 	0
2025-11-10 12:20:03	 40522	 37	-242	24	 255.94	 -3	-3 	0
2025-11-10 12:20:04	 40557	 2	-303	24	 262.97	 -1	-1 	0
2025-11-10 12:20:05	 40592	 -6	-336	32	 262.97	 -1	0 	0
2025-11-10 12:20:08	 40718	 18	-36	24	 81.91	 1	15 	0
2025-11-10 12:20:09	 40753	 116	146	48	 281.95	 2	-9 	0
2025-11-10 12:20:10	 40788	 216	100	24	 57.30	 7	9 	0
2025-11-10 12:20:11	 40823	 455	174	24	 350.51	 1	-1 	0
2025-11-10 12:20:12	 40858	 472	262	24	 94.22	 -1	11 	0
2025-11-10 12:20:13	 40893	 451	468	24	 94.22	 -1	1 	0
2025-11-10 12:20:14	 40928	 493	478	24	 20.39	 9	3 	0
2025-11-10 12:20:15	 40963	 688	628	24	 11.60	 10	3 	0
2025-11-10 12:20:16	 40998	 815	724	24	 11.60	 1	2 	0
2025-11-10 12:20:17	 41033	 1229	850	104	 15.12	 15	4 	0
2025-11-10 12:20:18	 41068	 1551	764	168	 271.41	 0	-1 	0
2025-11-10 12:20:19	 41103	 1452	397	248	 243.28	 -4	-10 	0
2025-11-10 12:20:20	 41138	 1364	357	248	 136.05	 -9	7 	0
2025-11-10 12:20:21	 41173	 1272	431	248	 271.41	 -1	0 	0
2025-11-10 12:20:23	 41222	 1540	412	248	 355.78	 15	-2 	0
2025-11-10 12:20:24	 41257	 1775	374	248	 276.68	 2	-1 	0
2025-11-10 12:20:25	 41292	 1635	337	248	 264.38	 -3	-3 	0
2025-11-10 12:20:26	 41327	 1529	281	248	 194.06	 -6	0 	0
2025-11-10 12:20:27	 41362	 1444	66	207	 264.38	 -3	-13 	0
2025-11-10 12:20:28	 41397	 1306	-226	127	 134.30	 -7	1 	0
2025-11-10 12:20:29	 41432	 943	-3	42	 172.97	 -14	8 	0
2025-11-10 12:20:31	 41523	 776	47	24	 172.97	 -12	1 	0
2025-11-10 12:20:32	 41558	 369	97	24	 202.85	 -4	0 	0
2025-11-10 12:20:33	 41593	 154	-80	24	 232.73	 -2	0 	0
2025-11-10 12:20:34	 41628	 154	-80	24	 222.19	 -1	0 	0
2025-11-10 12:20:36	 41679	 80	49	32	 174.73	 -1	0 	0
2025-11-10 12:20:38	 41755	 125	77	38	 21.80	 8	3 	0
2025-11-10 12:20:39	 41790	 335	175	24	 39.38	 1	0 	0
2025-11-10 12:20:40	 41825	 451	458	24	 35.86	 7	12 	0
2025-11-10 12:20:41	 41860	 752	724	24	 35.86	 1	0 	0
2025-11-10 12:20:42	 41895	 771	732	24	 65.74	 0	0 	0
2025-11-10 12:20:44	 41950	 394	663	24	 160.66	 -15	3 	0
2025-11-10 12:20:45	 41985	 -82	724	24	 155.39	 -5	0 	0
2025-11-10 12:20:46	 42020	 -273	676	24	 202.85	 -14	-5 	0
2025-11-10 12:20:47	 42055	 -423	621	24	 229.22	 -1	-1 	0
2025-11-10 12:20:48	 42090	 -493	471	24	 222.19	 -2	-4 	0
2025-11-10 12:20:49	 42125	 -578	324	24	 238.01	 -8	-12 	0
2025-11-10 12:20:50	 42160	 -658	99	24	 238.01	 0	-2 	0
2025-11-10 12:20:55	 42362	 -661	108	24	 102.66	 -2	7 	0
2025-11-10 12:20:56	 42397	 -684	286	24	 118.48	 -1	0 	0
2025-11-10 12:20:57	 42432	 -697	382	24	 137.81	 -1	1 	0
2025-11-10 12:20:58	 42467	 -872	388	24	 174.73	 -9	-1 	0
2025-11-10 12:20:59	 42502	 -962	386	24	 171.21	 -1	-1 	0
2025-11-10 12:21:04	 42663	 -1013	536	24	 102.66	 -3	8 	0
2025-11-10 12:21:05	 42698	 -1041	621	24	 88.59	 -1	0 	0
2025-11-10 12:21:07	 42751	 -1041	697	24	 79.80	 0	3 	0
2025-11-10 12:21:08	 42786	 -1039	735	24	 63.98	 0	0 	0
2025-11-10 12:21:09	 42821	 -970	862	24	 34.10	 0	1 	0
2025-11-10 12:21:11	 42917	 -957	877	24	 23.55	 2	1 	0
2025-11-10 12:21:12	 42952	 -897	903	24	 9.49	 0	0 	0
2025-11-10 12:21:14	 43021	 -900	903	24	 0.70	 -1	-1 	0
2025-11-10 12:21:19	 43173	 -852	916	24	 16.52	 10	2 	0
2025-11-10 12:21:20	 43208	 -581	1039	16	 69.26	 1	0 	0
2025-11-10 12:21:21	 43243	 -559	1100	16	 99.14	 0	2 	0
2025-11-10 12:21:22	 43278	 -554	1129	16	 222.19	 0	0 	0
2025-11-10 12:21:24	 43348	 -626	1170	16	 197.58	 -1	0 	0
2025-11-10 12:21:25	 43406	 -607	1164	16	 338.20	 4	-2 	0
2025-11-10 12:21:26	 43441	 -498	1107	16	 253.83	 0	-1 	0
2025-11-10 12:21:28	 43485	 -514	1120	16	 146.60	 -5	3 	0
2025-11-10 12:21:29	 43520	 -613	1155	16	 204.61	 -8	-4 	0
2025-11-10 12:21:30	 43555	 -1008	862	24	 227.46	 -12	-12 	0
2025-11-10 12:21:31	 43590	 -1070	584	24	 238.01	 0	-3 	0
2025-11-10 12:21:32	 43625	 -1173	524	24	 181.76	 -8	-5 	0
2025-11-10 12:21:33	 43660	 -1331	473	24	 181.76	 -1	-1 	0
2025-11-10 12:21:34	 43727	 -1375	471	24	 181.76	 -6	-1 	0
2025-11-10 12:21:35	 43762	 -1667	511	72	 146.60	 -13	6 	0
2025-11-10 12:21:36	 43797	 -1820	579	120	 74.53	 -1	0 	0
2025-11-10 12:21:37	 43832	 -1821	595	120	 13.01	 0	0 	0
2025-11-10 12:21:39	 43875	 -1720	695	152	 93.87	 2	5 	0
2025-11-10 12:21:40	 43910	 -1733	1025	248	 63.98	 -1	4 	0
2025-11-10 12:21:41	 43957	 -1729	1066	248	 320.27	 4	-4 	0
2025-11-10 12:21:42	 43992	 -1533	951	248	 0.70	 11	-1 	0
2025-11-10 12:21:43	 44027	 -1234	966	248	 114.96	 1	0 	0
2025-11-10 12:21:44	 44068	 -1312	1136	248	 141.33	 -2	3 	0
2025-11-10 12:21:45	 44103	 -1440	1126	248	 167.70	 -3	-1 	0
2025-11-10 12:21:46	 44138	 -1542	1161	248	 92.11	 -2	0 	0
2025-11-10 12:21:47	 44173	 -1558	1362	248	 58.71	 0	4 	0
2025-11-10 12:21:48	 44208	 -1518	1469	248	 123.75	 -2	3 	0
2025-11-10 12:21:55	 44431	 -1584	1647	148	 104.41	 0	-2 	11
2025-11-10 12:21:56	 44466	 -1552	1567	248	 104.41	 -1	1 	0
2025-11-10 12:21:57	 44507	 -1561	1612	68	 104.41	 0	-3 	11
2025-11-10 12:21:58	 44553	 -1550	1586	0	 74.53	 0	2 	11
2025-11-10 12:21:59	 44588	 -1517	1795	0	 74.53	 0	3 	0
2025-11-10 12:22:00	 44623	 -1514	1836	0	 60.47	 0	0 	0
2025-11-10 12:22:01	 44672	 -1499	1863	0	 132.54	 0	0 	0
2025-11-10 12:22:03	 44723	 -1572	1804	0	 183.52	 -7	-3 	0
2025-11-10 12:22:04	 44758	 -1712	1855	0	 104.41	 -1	4 	0
2025-11-10 12:22:05	 44793	 -1672	2040	0	 329.06	 1	0 	0
2025-11-10 12:22:06	 44828	 -1617	2036	0	 355.43	 6	-1 	0
2025-11-10 12:22:07	 44863	 -1375	1961	0	 276.33	 4	-7 	0
2025-11-10 12:22:08	 44898	 -1484	1847	0	 153.28	 -8	-1 	0
2025-11-10 12:22:09	 44933	 -1606	2012	0	 61.88	 0	4 	0
2025-11-10 12:22:10	 44968	 -1526	2095	0	 60.12	 1	0 	0
2025-11-10 12:22:11	 45003	 -1504	2094	0	 342.77	 2	-1 	0
2025-11-10 12:22:12	 45038	 -1454	2079	0	 342.77	 0	-1 	0
2025-11-10 12:22:13	 45088	 -1425	2078	0	 60.12	 -1	-1 	0
2025-11-10 12:22:14	 45123	 -1337	2170	0	 75.94	 2	6 	0
2025-11-10 12:22:15	 45158	 -1307	2287	0	 31.99	 3	0 	0
2025-11-10 12:22:16	 45193	 -1232	2286	-16	 351.56	 3	-1 	0
2025-11-10 12:22:17	 45228	 -1071	2258	-48	 351.56	 3	-2 	0
2025-11-10 12:22:18	 45263	 -948	2242	-80	 3.87	 7	0 	0
2025-11-10 12:22:19	 45298	 -769	2281	-128	 39.02	 0	0 	0
2025-11-10 12:22:20	 45333	 -799	2285	-128	 186.68	 -10	-2 	0
2025-11-10 12:22:21	 45368	 -1232	2199	-16	 135.70	 -13	1 	0
2025-11-10 12:22:23	 45439	 -1264	2245	-16	 158.55	 -1	0 	0
2025-11-10 12:22:24	 45474	 -1394	2286	0	 181.41	 -7	-1 	0
2025-11-10 12:22:25	 45509	 -1670	2280	0	 183.16	 -9	-1 	0
2025-11-10 12:22:26	 45544	 -1738	2259	0	 288.63	 -1	-1 	0
2025-11-10 12:22:27	 45579	 -1707	2109	0	 304.45	 2	-6 	0
2025-11-10 12:22:28	 45614	 -1623	1992	0	 249.96	 0	-1 	0
2025-11-10 12:22:29	 45649	 -1640	1918	0	 269.30	 -2	-7 	0
2025-11-10 12:22:30	 45684	 -1583	1721	0	 330.82	 6	-5 	0
2025-11-10 12:22:31	 45719	 -1487	1743	0	 93.87	 0	6 	0
2025-11-10 12:22:32	 45754	 -1619	1919	0	 174.73	 -4	1 	0
2025-11-10 12:22:33	 45789	 -1660	1934	0	 95.62	 -1	0 	0
2025-11-10 12:22:40	 46025	 -1712	1849	0	 248.20	 -1	-5 	0
2025-11-10 12:22:41	 46060	 -1676	1783	0	 320.27	 4	-4 	0
2025-11-10 12:22:44	 46164	 -1619	1743	0	 297.42	 1	-2 	0
2025-11-10 12:22:45	 46199	 -1506	1680	0	 297.42	 0	0 	0
2025-11-10 12:22:48	 46297	 -1508	1653	0	 251.72	 -2	-5 	11
2025-11-10 12:22:50	 46365	 -1548	1584	80	 251.72	 -1	0 	11
2025-11-10 12:22:52	 46446	 -1547	1562	248	 290.39	 1	-5 	0
2025-11-10 12:22:53	 46481	 -1488	1373	248	 260.51	 0	-2 	0
2025-11-10 12:22:54	 46516	 -1498	1190	248	 329.06	 0	-3 	0
2025-11-10 12:22:55	 46551	 -1362	1124	248	 343.12	 7	-3 	0
2025-11-10 12:22:56	 46589	 -1233	1083	248	 232.38	 -1	-1 	0
2025-11-10 12:22:57	 46624	 -1312	1003	248	 153.28	 -7	2 	0
2025-11-10 12:22:58	 46659	 -1543	1056	224	 200.74	 -11	-4 	0
2025-11-10 12:22:59	 46694	 -1801	967	248	 244.69	 -2	-1 	0
2025-11-10 12:23:01	 46740	 -1811	955	248	 283.36	 0	-4 	0
2025-11-10 12:23:02	 46775	 -1743	669	157	 285.12	 2	-12 	0
2025-11-10 12:23:03	 46810	 -1713	595	120	 21.80	 0	1 	0
2025-11-10 12:23:04	 46845	 -1713	564	120	 272.81	 0	-10 	0
2025-11-10 12:23:05	 46880	 -1585	451	47	 30.59	 9	0 	0
2025-11-10 12:23:06	 46915	 -1309	519	24	 353.67	 12	-2 	0
2025-11-10 12:23:07	 46950	 -1134	501	24	 353.67	 0	-1 	0
2025-11-10 12:23:08	 47003	 -1068	547	24	 41.13	 9	7 	0
2025-11-10 12:23:09	 47038	 -977	656	24	 81.56	 0	0 	0
2025-11-10 12:23:10	 47086	 -974	900	24	 81.56	 0	14 	0
2025-11-10 12:23:11	 47121	 -948	1004	24	 355.43	 0	0 	0
2025-11-10 12:23:13	 47187	 -956	971	24	 251.72	 -1	-1 	0
2025-11-10 12:23:14	 47222	 -1050	835	24	 276.33	 -1	-9 	0
2025-11-10 12:23:15	 47257	 -1021	468	24	 299.18	 0	-4 	0
2025-11-10 12:23:16	 47292	 -956	324	24	 293.91	 3	-7 	0
2025-11-10 12:23:17	 47327	 -932	285	24	 279.84	 0	-1 	7
2025-11-10 12:31:25	 64406	 -922	230	24	 279.84	 0	-3 	0
2025-11-10 12:31:26	 64441	 -864	41	-8	 283.36	 3	-7 	0
2025-11-10 12:31:27	 64476	 -824	-51	-8	 320.27	 2	-3 	0
2025-11-10 12:31:28	 64511	 -812	-163	-8	 258.75	 -2	-8 	0
2025-11-10 12:31:29	 64546	 -836	-321	-8	 265.78	 -1	-1 	0
2025-11-10 12:31:31	 64591	 -836	-351	-8	 272.81	 0	-5 	0
2025-11-10 12:31:32	 64626	 -823	-607	-8	 272.81	 0	-9 	0
2025-11-10 12:31:33	 64661	 -817	-736	-16	 207.77	 0	-1 	0
2025-11-10 12:31:34	 64696	 -905	-758	-16	 174.38	 -8	-1 	0
2025-11-10 12:31:35	 64731	 -1180	-769	-16	 197.23	 -8	-2 	0
2025-11-10 12:31:36	 64766	 -1322	-833	-16	 181.41	 -8	-2 	0
2025-11-10 12:31:37	 64801	 -1456	-760	-16	 114.61	 0	2 	0
2025-11-10 12:31:38	 64836	 -1564	-687	-16	 172.62	 -8	1 	0
2025-11-10 12:31:39	 64871	 -1739	-654	-16	 172.62	 -6	0 	0
2025-11-10 12:31:40	 64906	 -1968	-626	-16	 181.41	 -3	0 	0
2025-11-10 12:31:41	 64941	 -2093	-585	-16	 165.59	 -8	2 	0
2025-11-10 12:31:42	 64976	 -2160	-564	-16	 276.33	 0	-3 	0
2025-11-10 12:31:43	 65011	 -2143	-688	-16	 344.88	 0	0 	0
2025-11-10 12:31:44	 65070	 -2158	-688	-16	 88.59	 -1	0 	0
2025-11-10 12:31:48	 65197	 -2141	-598	-16	 90.35	 0	1 	0
2025-11-10 12:31:49	 65232	 -2138	-627	-16	 90.35	 0	-6 	0
2025-11-10 12:31:50	 65274	 -2116	-612	-16	 100.90	 0	1 	0
2025-11-10 12:31:51	 65309	 -2136	-406	-16	 71.02	 0	7 	0
2025-11-10 12:31:52	 65344	 -2087	-234	-16	 0.70	 0	0 	0
2025-11-10 12:31:53	 65389	 -2080	-208	-16	 78.05	 0	4 	0
2025-11-10 12:31:54	 65424	 -2066	-147	-16	 192.30	 0	0 	0
2025-11-10 12:31:55	 65459	 -2127	-264	-16	 204.61	 -6	-6 	0
2025-11-10 12:31:57	 65500	 -2160	-295	-16	 92.11	 -1	2 	0
2025-11-10 12:31:58	 65535	 -2123	-145	-16	 58.71	 2	0 	0
2025-11-10 12:31:59	 65570	 -2123	-145	-16	 318.52	 0	0 	0
2025-11-10 12:32:00	 65616	 -2160	-276	-16	 253.48	 -1	-6 	0
2025-11-10 12:32:01	 65651	 -2065	-467	-16	 16.52	 0	0 	0
2025-11-10 12:32:02	 65686	 -2065	-388	-16	 46.41	 0	0 	0
2025-11-10 12:32:04	 65768	 -2072	-402	-16	 249.96	 -2	-5 	0
2025-11-10 12:32:05	 65803	 -2160	-615	-16	 227.11	 -1	-5 	0
2025-11-10 12:32:09	 65924	 -2112	-673	-16	 13.01	 6	1 	0
2025-11-10 12:32:10	 65959	 -1888	-630	-16	 343.12	 5	-1 	999
2025-11-10 12:32:11	 65994	 -1839	-636	-16	 16.52	 0	-1 	999
2025-11-10 12:32:13	 66070	 -1753	-578	-16	 51.68	 4	3 	0
2025-11-10 12:32:14	 66105	 -1687	-475	-16	 134.30	 -3	3 	0
2025-11-10 12:32:15	 66140	 -1763	-401	-16	 41.13	 2	1 	0
2025-11-10 12:32:16	 66175	 -1645	-401	-16	 100.90	 1	0 	0
2025-11-10 12:32:17	 66210	 -1584	-305	-16	 162.42	 -2	0 	0
2025-11-10 12:32:18	 66245	 -1609	-249	-16	 192.30	 -1	0 	0
2025-11-10 12:32:19	 66280	 -1632	-244	-16	 180.00	 -5	0 	0
2025-11-10 12:32:20	 66315	 -1720	-272	-16	 181.76	 -5	-3 	0
2025-11-10 12:32:21	 66350	 -1752	-291	-16	 348.40	 6	0 	0
2025-11-10 12:32:22	 66385	 -1627	-292	-16	 4.22	 10	0 	0
2025-11-10 12:32:23	 66420	 -1394	-296	-8	 297.42	 1	-1 	0
2025-11-10 12:32:24	 66455	 -1495	-248	-16	 169.10	 -7	3 	0
2025-11-10 12:32:25	 66490	 -1566	-210	-16	 292.15	 -1	0 	0
2025-11-10 12:32:27	 66558	 -1466	-232	-16	 325.55	 6	-3 	0
2025-11-10 12:32:28	 66593	 -1298	-345	-8	 260.51	 1	-5 	0
2025-11-10 12:32:29	 66628	 -1267	-430	-8	 318.52	 3	-6 	0
2025-11-10 12:32:30	 66663	 -1053	-552	-16	 344.88	 4	-2 	0
2025-11-10 12:32:31	 66703	 -999	-456	-16	 107.93	 0	4 	0
2025-11-10 12:32:32	 66738	 -1004	-468	-16	 85.08	 -1	-7 	0
2025-11-10 12:32:33	 66782	 -1008	-510	-16	 85.08	 0	6 	0
2025-11-10 12:32:34	 66817	 -972	-309	-16	 90.35	 0	1 	0
2025-11-10 12:32:35	 66852	 -913	-202	-16	 34.10	 0	0 	0
2025-11-10 12:32:37	 66910	 -1008	-211	-16	 238.01	 -1	-3 	0
2025-11-10 12:32:38	 66945	 -1004	-366	-16	 264.38	 0	-8 	0
2025-11-10 12:32:39	 66980	 -1002	-524	-16	 178.24	 0	-2 	0
2025-11-10 12:32:40	 67024	 -999	-537	-16	 183.52	 -3	-1 	0
2025-11-10 12:32:41	 67059	 -1113	-550	-16	 269.65	 -1	-1 	0
2025-11-10 12:32:45	 67189	 -1120	-584	-16	 269.65	 -1	-6 	0
2025-11-10 12:32:46	 67224	 -1156	-787	-16	 176.48	 -1	-2 	0
2025-11-10 12:32:47	 67259	 -1291	-785	-16	 174.73	 -3	0 	0
2025-11-10 12:32:48	 67294	 -1485	-722	-16	 155.39	 -8	3 	0
2025-11-10 12:32:49	 67329	 -1710	-632	-16	 187.03	 -3	0 	0
2025-11-10 12:32:50	 67364	 -1920	-634	-16	 167.70	 -7	0 	999
2025-11-10 12:32:51	 67399	 -1987	-626	-16	 113.20	 -1	0 	0
2025-11-10 12:32:52	 67446	 -2034	-544	-16	 127.27	 -5	5 	0
2025-11-10 12:32:53	 67481	 -2042	-529	-16	 123.75	 0	0 	0
2025-11-10 12:32:54	 67516	 -2148	-444	-16	 83.32	 -3	6 	0
2025-11-10 12:32:55	 67551	 -2114	-285	-16	 60.47	 0	0 	0
2025-11-10 12:32:56	 67586	 -2002	-172	-16	 5.98	 2	1 	0
2025-11-10 12:32:57	 67621	 -1893	-180	-16	 337.85	 6	-2 	999
2025-11-10 12:32:58	 67656	 -1714	-271	-16	 350.16	 1	-1 	0
2025-11-10 12:33:00	 67707	 -1695	-279	-16	 350.16	 3	-1 	0
2025-11-10 12:33:01	 67742	 -1513	-336	-16	 336.09	 1	-1 	0
2025-11-10 12:33:05	 67888	 -1491	-353	-16	 253.48	 -2	-4 	0
2025-11-10 12:33:06	 67923	 -1597	-494	-16	 156.80	 -5	0 	0
2025-11-10 12:33:07	 67970	 -1647	-496	-16	 218.32	 -3	-1 	0
2025-11-10 12:33:08	 68005	 -1774	-544	-16	 286.88	 -2	-1 	0
2025-11-10 12:33:10	 68061	 -1712	-495	-16	 30.59	 5	4 	0
2025-11-10 12:33:11	 68096	 -1639	-444	-16	 322.03	 0	0 	0
2025-11-10 12:33:13	 68177	 -1715	-501	-16	 228.87	 -5	-4 	0
2025-11-10 12:33:14	 68212	 -1776	-582	-16	 258.75	 0	-1 	0
2025-11-10 12:33:15	 68247	 -1776	-592	-16	 181.41	 -1	-1 	0
2025-11-10 12:33:16	 68282	 -1940	-635	-16	 204.26	 -4	-2 	0
2025-11-10 12:33:17	 68317	 -1973	-648	-16	 204.26	 -1	-1 	0
2025-11-10 12:33:19	 68402	 -2045	-546	-16	 123.40	 -2	1 	0
2025-11-10 12:33:21	 68446	 -2059	-533	-16	 256.99	 -1	-3 	0
2025-11-10 12:33:22	 68481	 -2096	-662	-16	 318.52	 -1	-2 	0
2025-11-10 12:33:23	 68516	 -1965	-663	-16	 0.70	 7	0 	0
2025-11-10 12:33:24	 68551	 -1586	-659	-16	 0.70	 4	0 	0
2025-11-10 12:33:25	 68586	 -1543	-659	-16	 313.24	 0	0 	0
2025-11-10 12:33:26	 68621	 -1230	-880	-16	 350.16	 2	-1 	0
2025-11-10 12:33:27	 68674	 -1224	-785	-16	 46.41	 2	1 	0
2025-11-10 12:33:28	 68709	 -973	-794	-16	 95.62	 2	-1 	0
2025-11-10 12:33:29	 68744	 -953	-794	-16	 30.59	 0	-1 	0
2025-11-10 12:33:32	 68826	 -776	-736	-16	 86.84	 1	0 	0
2025-11-10 12:33:34	 68898	 -759	-733	-16	 337.85	 2	-2 	0
2025-11-10 12:33:35	 68933	 -630	-772	-16	 323.79	 3	-2 	0
2025-11-10 12:33:36	 68968	 -558	-816	-16	 320.27	 0	0 	0
2025-11-10 12:33:37	 69028	 -688	-739	-16	 153.63	 -4	2 	0
2025-11-10 12:33:38	 69063	 -727	-718	-8	 92.11	 -1	0 	0
2025-11-10 12:33:40	 69117	 -728	-568	-8	 62.23	 1	7 	0
2025-11-10 12:33:41	 69152	 -721	-470	-8	 79.80	 0	1 	0
2025-11-10 12:33:42	 69187	 -719	-288	-8	 53.44	 0	5 	0
2025-11-10 12:33:43	 69222	 -713	-233	-8	 330.82	 0	0 	0
2025-11-10 12:33:44	 69257	 -588	-300	-8	 330.82	 6	-4 	0
2025-11-10 12:33:45	 69292	 -497	-341	-8	 7.73	 0	-1 	0
2025-11-10 12:33:46	 69327	 -378	-345	-16	 37.62	 2	-1 	0
2025-11-10 12:33:47	 69362	 -348	-221	-16	 106.17	 0	4 	0
2025-11-10 12:33:48	 69411	 -432	-216	-16	 206.37	 0	-1 	0
2025-11-10 12:33:50	 69488	 -395	-329	-16	 255.59	 0	-8 	0
2025-11-10 12:33:51	 69523	 -439	-417	-8	 130.78	 -5	5 	0
2025-11-10 12:33:53	 69558	 -691	-177	-8	 176.48	 -3	0 	0
2025-11-10 12:33:54	 69593	 -848	-219	-8	 65.74	 0	0 	0
2025-11-10 12:33:54	 69628	 -753	91	-8	 144.84	 0	4 	0
2025-11-10 12:33:56	 69698	 -906	52	-8	 194.06	 -8	-3 	0
2025-11-10 12:33:58	 69733	 -1223	-60	-8	 206.37	 -14	-7 	0
2025-11-10 12:33:59	 69768	 -1326	-187	-8	 216.91	 -5	-5 	0
2025-11-10 12:34:00	 69803	 -1539	-318	-16	 232.73	 -3	-1 	0
2025-11-10 12:34:00	 69838	 -1586	-413	-16	 236.25	 -2	-6 	0
2025-11-10 12:34:02	 69873	 -1776	-581	-16	 220.43	 -2	-7 	0
2025-11-10 12:34:03	 69908	 -1801	-663	-16	 194.06	 -1	-1 	999
2025-11-10 12:34:06	 70021	 -1713	-680	-16	 350.51	 7	-2 	0
2025-11-10 12:34:07	 70056	 -1466	-752	-16	 306.56	 3	-1 	0
2025-11-10 12:34:08	 70091	 -1348	-845	-16	 8.09	 0	-1 	0
2025-11-10 12:34:09	 70126	 -1308	-831	-16	 34.45	 4	3 	0
2025-11-10 12:34:10	 70161	 -1124	-812	-16	 348.75	 7	-2 	0
2025-11-10 12:34:11	 70196	 -830	-816	-16	 352.27	 14	-1 	0
2025-11-10 12:34:12	 70231	 -567	-816	-16	 67.85	 1	0 	0
2025-11-10 12:34:13	 70287	 -547	-816	-16	 327.66	 3	-1 	0
2025-11-10 12:34:16	 70366	 -529	-807	-16	 41.48	 0	2 	0
2025-11-10 12:34:17	 70401	 -529	-631	-16	 83.67	 0	4 	0
2025-11-10 12:34:18	 70436	 -607	-529	-16	 145.20	 -6	4 	0
2025-11-10 12:34:19	 70471	 -618	-529	-16	 53.79	 1	0 	0
2025-11-10 12:34:20	 70506	 -523	-529	-16	 11.60	 0	0 	0
2025-11-10 12:34:21	 70541	 -456	-529	-16	 11.60	 5	0 	0
2025-11-10 12:34:22	 70576	 -404	-529	-16	 348.75	 0	0 	0
2025-11-10 12:34:23	 70623	 -400	-655	-16	 271.41	 0	-8 	0
2025-11-10 12:34:24	 70658	 -383	-811	-16	 222.19	 0	-1 	0
2025-11-10 12:34:26	 70723	 -356	-806	-16	 4.57	 11	1 	0
2025-11-10 12:34:27	 70758	 -239	-952	-16	 239.77	 -1	-3 	0
2025-11-10 12:34:28	 70793	 -248	-980	-16	 313.59	 -1	-1 	0
2025-11-10 12:34:29	 70841	 -263	-1055	-16	 332.93	 -1	-1 	0
2025-11-10 12:34:30	 70876	 -154	-1080	-16	 350.51	 7	-2 	0
2025-11-10 12:34:31	 70911	 14	-1109	-16	 20.39	 0	-1 	0
2025-11-10 12:34:32	 70946	 323	-1041	-16	 350.51	 11	-1 	0
2025-11-10 12:34:35	 71055	 491	-1049	-16	 108.28	 -2	3 	0
2025-11-10 12:34:36	 71090	 446	-913	-16	 169.80	 -1	0 	0
2025-11-10 12:34:40	 71219	 439	-883	-16	 101.25	 -1	4 	0
2025-11-10 12:34:41	 71254	 398	-755	-16	 166.29	 -4	1 	0
2025-11-10 12:34:42	 71289	 268	-724	-16	 182.11	 -6	-1 	0
